url,name,nationality,weight,height,one_day,gc,tt,sprint,climber,hills
https://www.procyclingstats.com/rider/alberto-dainese,Alberto  Dainese,Italy, 70 kg   , 1.74 m,658,229,7,1590,10,614
https://www.procyclingstats.com/rider/jerome-pineau,Jérôme  Pineau,France, 65 kg   , 1.76 m,2235,1156,258,201,310,806
https://www.procyclingstats.com/rider/gerben-thijssen,Gerben  Thijssen,Belgium, 74 kg   , 1.74 m,1773,41,21,2098,2,45
https://www.procyclingstats.com/rider/robert-vrecer,Robert  Vrečer,Slovenia, 68 kg   , 1.82 m,238,453,318,0,63,0
https://www.procyclingstats.com/rider/tadej-pogacar,Tadej  Pogačar,Slovenia, 66 kg   , 1.77 m,6177,6344,2533,227,7913,3310
https://www.procyclingstats.com/rider/james-whelan,James  Whelan,Australia, 64 kg   , 1.85 m,146,88,11,3,53,14
https://www.procyclingstats.com/rider/nicolas-vogondy,Nicolas  Vogondy,France, 62 kg   , 1.72 m,1191,1191,668,1348,180,64
https://www.procyclingstats.com/rider/remy-di-gregorio,Rémy Di Grégorio,France, 67 kg   , 1.80 m,331,1209,124,30,498,266
https://www.procyclingstats.com/rider/gediminas-bagdonas,Gediminas  Bagdonas,Lithuania, 78 kg   , 1.85 m,707,362,600,87,30,111
https://www.procyclingstats.com/rider/patrick-facchini,Patrick  Facchini,Italy, 70 kg   , 1.90 m,92,45,2,0,46,0
https://www.procyclingstats.com/rider/jaroslaw-marycz,Jarosław  Marycz,Poland, 69 kg   , 1.82 m,303,199,331,20,10,3
https://www.procyclingstats.com/rider/jose-luis-roldan,Jose  Luis  Roldán,Spain, 61 kg   , 1.75 m,5,29,0,0,0,0
https://www.procyclingstats.com/rider/cyril-lemoine,Cyril  Lemoine,France, 73 kg   , 1.82 m,739,853,962,195,27,170
https://www.procyclingstats.com/rider/dan-martin,Dan  Martin,Ireland, 59 kg   , 1.75 m,3462,6005,454,518,6652,2384
https://www.procyclingstats.com/rider/jiri-polnicky,Jiří  Polnický,Czech Republic, 68 kg   , 1.83 m,98,80,15,36,4,43
https://www.procyclingstats.com/rider/lawson-craddock,Lawson  Craddock,United States, 69 kg   , 1.78 m,211,862,1540,41,522,500
https://www.procyclingstats.com/rider/ben-ma,Ben  Ma,China,,,0,5,0,0,0,0
https://www.procyclingstats.com/rider/diego-pablo-sevilla,Diego Pablo  Sevilla,Spain, 64 kg   , 1.71 m,74,33,7,5,26,83
https://www.procyclingstats.com/rider/juan-esteban-arango,Juan Esteban  Arango,Colombia, 62 kg   , 1.72 m,133,10,111,14,8,12
https://www.procyclingstats.com/rider/welay-hagos-berhe,Welay Hagos  Berhe,Ethiopia, 58 kg   , 1.70 m,14,196,0,0,119,44
https://www.procyclingstats.com/rider/emiel-planckaert,Emiel  Planckaert,Belgium, 69 kg   , 1.83 m,36,14,0,4,10,2
https://www.procyclingstats.com/rider/lorenzo-bernucci,Lorenzo  Bernucci,Italy, 72 kg   , 1.83 m,882,608,99,71,204,332
https://www.procyclingstats.com/rider/george-bennett,George  Bennett,New Zealand, 58 kg   , 1.80 m,849,3464,258,20,2862,1040
https://www.procyclingstats.com/rider/patrick-konrad,Patrick  Konrad,Austria, 64 kg   , 1.81 m,1466,2492,452,87,2646,1592
https://www.procyclingstats.com/rider/george-jackson,George  Jackson,New Zealand, 74 kg   , 1.89 m,63,158,50,378,20,66
https://www.procyclingstats.com/rider/alessandro-santaromita,Alessandro  Santaromita,Italy,,,1,8,1,0,14,8
https://www.procyclingstats.com/rider/marius-mayrhofer,Marius  Mayrhofer,Germany, 70 kg   , 1.82 m,453,50,83,123,42,514
https://www.procyclingstats.com/rider/markel-irizar,Markel  Irizar,Spain, 73 kg   , 1.82 m,246,832,923,1,24,117
https://www.procyclingstats.com/rider/lenny-martinez,Lenny  Martinez,France, 52 kg   , 1.68 m,758,551,165,0,912,198
https://www.procyclingstats.com/rider/ian-stannard,Ian  Stannard,Great Britain, 83 kg   , 1.90 m,1120,651,445,238,9,206
https://www.procyclingstats.com/rider/olivier-kaisen,Olivier  Kaisen,Belgium, 82 kg   , 1.95 m,165,553,396,174,106,45
https://www.procyclingstats.com/rider/nicola-conci,Nicola  Conci,Italy, 68 kg   , 1.85 m,309,565,9,9,532,360
https://www.procyclingstats.com/rider/sven-vandousselaere,Sven  Vandousselaere,Belgium, 71 kg   , 1.81 m,223,58,4,22,0,0
https://www.procyclingstats.com/rider/jonas-castrique,Jonas  Castrique,Belgium, 81 kg   , 1.87 m,13,6,2,31,0,3
https://www.procyclingstats.com/rider/juan-sebastian-molano,Juan Sebastián  Molano,Colombia, 72 kg   , 1.80 m,832,289,0,1630,86,979
https://www.procyclingstats.com/rider/jelle-johannink,Jelle  Johannink,Netherlands,,,57,38,26,84,14,47
https://www.procyclingstats.com/rider/kanstantsin-siutsou,Kanstantsin  Siutsou,Belarus, 68 kg   , 1.83 m,969,1985,777,30,1202,382
https://www.procyclingstats.com/rider/davide-bais,Davide  Bais,Italy, 66 kg   , 1.83 m,74,125,22,15,107,110
https://www.procyclingstats.com/rider/romain-guillemois,Romain  Guillemois,France, 66 kg   , 1.82 m,129,33,23,0,15,10
https://www.procyclingstats.com/rider/tuur-dens,Tuur  Dens,Belgium, 81 kg   , 1.84 m,10,0,0,13,0,0
https://www.procyclingstats.com/rider/gorka-sorarrain,Gorka  Sorarrain,Spain, 74 kg   , 1.85 m,11,75,0,28,17,59
https://www.procyclingstats.com/rider/alexander-edmondson,Alex  Edmondson,Australia, 75 kg   , 1.83 m,187,291,573,106,0,278
https://www.procyclingstats.com/rider/clement-berthet,Clément  Berthet,France, 68 kg   , 1.84 m,449,455,17,0,556,252
https://www.procyclingstats.com/rider/tom-sexton,Tom  Sexton,New Zealand, 71 kg   , 1.83 m,171,26,275,62,0,32
https://www.procyclingstats.com/rider/alberto-bettiol,Alberto  Bettiol,Italy, 69 kg   , 1.80 m,2442,946,1000,140,958,2080
https://www.procyclingstats.com/rider/guillaume-boivin,Guillaume  Boivin,Canada, 78 kg   , 1.82 m,1421,457,153,298,66,361
https://www.procyclingstats.com/rider/mark-christian,Mark  Christian,Great Britain, 72 kg   , 1.85 m,78,222,107,8,82,78
https://www.procyclingstats.com/rider/luis-villalobos-hernandez,Luis  Villalobos,Mexico, 66 kg   , 1.80 m,8,81,117,1,54,48
https://www.procyclingstats.com/rider/ivar-slik,Ivar  Slik,Netherlands, 71 kg   , 1.87 m,114,52,151,186,1,54
https://www.procyclingstats.com/rider/brett-lancaster,Brett  Lancaster,Australia, 78 kg   , 1.88 m,224,410,1186,84,0,76
https://www.procyclingstats.com/rider/andrey-kashechkin,Andrey  Kashechkin,Kazakhstan, 70 kg   , 1.85 m,744,1598,1461,16,656,211
https://www.procyclingstats.com/rider/zakkari-dempster,Zak  Dempster,Australia, 77 kg   , 1.90 m,554,183,99,260,12,68
https://www.procyclingstats.com/rider/darren-rafferty,Darren  Rafferty,Ireland, 65 kg   , 1.76 m,116,108,123,1,90,54
https://www.procyclingstats.com/rider/amir-zargari,Amir  Zargari,Iran, 62 kg   , 1.76 m,172,600,196,0,114,0
https://www.procyclingstats.com/rider/mauricio-moreira,Mauricio  Moreira,Uruguay, 76 kg   , 1.88 m,57,331,451,17,148,140
https://www.procyclingstats.com/rider/daan-hoole,Daan  Hoole,Netherlands, 81.4 kg   , 1.98 m,193,116,715,47,16,80
https://www.procyclingstats.com/rider/davide-vigano,Davide  Viganò,Italy, 67 kg   , 1.82 m,726,280,30,286,50,279
https://www.procyclingstats.com/rider/edward-king,Edward  King,United States, 78 kg   , 1.89 m,124,75,9,0,2,8
https://www.procyclingstats.com/rider/patrick-lane,Patrick  Lane,Australia,,,14,25,3,2,12,0
https://www.procyclingstats.com/rider/bram-schmitz,Bram  Schmitz,Netherlands, 77 kg   , 1.95 m,526,476,410,0,24,0
https://www.procyclingstats.com/rider/gino-mader,Gino  Mäder,Switzerland, 61 kg   , 1.81 m,113,1004,278,37,1049,252
https://www.procyclingstats.com/rider/rasmus-byriel-iversen,Rasmus Byriel  Iversen,Denmark, 77 kg   , 1.90 m,0,19,6,8,0,0
https://www.procyclingstats.com/rider/vincenzo-albanese,Vincenzo  Albanese,Italy, 70 kg   , 1.75 m,1274,388,53,296,561,1388
https://www.procyclingstats.com/rider/nikita-eskov,Nikita  Eskov,Russia, 73 kg   , 1.84 m,122,158,68,8,29,35
https://www.procyclingstats.com/rider/connor-swift,Connor  Swift,Great Britain, 75 kg   , 1.90 m,678,587,307,177,122,414
https://www.procyclingstats.com/rider/romain-matheou,Romain  Matheou,France, 73 kg   , 1.81 m,75,9,0,0,3,0
https://www.procyclingstats.com/rider/manuel-cardoso,Manuel Antonio Leal  Cardoso,Portugal, 70 kg   , 1.79 m,352,129,108,123,54,155
https://www.procyclingstats.com/rider/marco-coledan,Marco  Coledan,Italy, 83 kg   , 1.90 m,56,133,146,66,21,12
https://www.procyclingstats.com/rider/sam-welsford,Sam  Welsford,Australia, 79 kg   , 1.80 m,531,190,78,1101,0,96
https://www.procyclingstats.com/rider/sean-de-bie,Sean De Bie,Belgium, 65 kg   , 1.73 m,878,377,395,284,49,307
https://www.procyclingstats.com/rider/amaro-manuel-antunes,Amaro  Antunes,Portugal, 58 kg   , 1.73 m,90,500,159,15,570,184
https://www.procyclingstats.com/rider/ibai-salas,Ibai  Salas,Spain,,,80,12,14,2,10,36
https://www.procyclingstats.com/rider/arthur-vichot,Arthur  Vichot,France, 74 kg   , 1.84 m,1729,1246,218,21,616,1024
https://www.procyclingstats.com/rider/vladimir-miholjevic,Vladimir  Miholjević,Croatia, 68 kg   , 1.80 m,541,878,319,21,194,81
https://www.procyclingstats.com/rider/geert-steurs,Geert  Steurs,Belgium, 77 kg   , 1.93 m,311,165,0,0,12,0
https://www.procyclingstats.com/rider/boris-shpilevsky,Boris  Shpilevsky,Russia, 78 kg   , 1.83 m,98,447,329,19,18,0
https://www.procyclingstats.com/rider/rik-van-ijzendoorn,Rik van IJzendoorn,Netherlands,, 1.76 m,5,5,0,0,0,0
https://www.procyclingstats.com/rider/noe-gianetti,Noe  Gianetti,Switzerland,,,0,10,0,0,0,0
https://www.procyclingstats.com/rider/dario-cataldo,Dario  Cataldo,Italy, 64 kg   , 1.75 m,665,1660,1171,660,1706,602
https://www.procyclingstats.com/rider/markus-hoelgaard,Markus  Hoelgaard,Norway, 74 kg   , 1.88 m,611,719,24,134,254,698
https://www.procyclingstats.com/rider/manuele-tarozzi,Manuele  Tarozzi,Italy,,,12,149,2,70,104,118
https://www.procyclingstats.com/rider/francesco-reda,Francesco  Reda,Italy, 70 kg   , 1.79 m,790,470,117,0,260,75
https://www.procyclingstats.com/rider/adrian-honkisz,Adrian  Honkisz,Poland, 61 kg   , 1.76 m,123,174,26,52,20,4
https://www.procyclingstats.com/rider/danny-pate,Danny  Pate,United States, 73 kg   , 1.85 m,410,602,926,0,126,25
https://www.procyclingstats.com/rider/arnaud-de-lie,Arnaud De Lie,Belgium, 78 kg   , 1.82 m,3666,275,1,1504,119,1426
https://www.procyclingstats.com/rider/jose-goncalves,José  Gonçalves,Portugal, 70 kg   , 1.85 m,303,860,726,22,320,560
https://www.procyclingstats.com/rider/julen-amezqueta,Julen  Amezqueta,Spain, 63 kg   , 1.74 m,89,301,1,0,210,128
https://www.procyclingstats.com/rider/yaroslav-popovych,Yaroslav  Popovych,Ukraine, 64 kg   , 1.75 m,975,2565,1421,111,1236,504
https://www.procyclingstats.com/rider/manuel-senni,Manuel  Senni,Italy, 60 kg   , 1.81 m,88,366,55,9,155,101
https://www.procyclingstats.com/rider/taylor-eisenhart,Taylor  Eisenhart,United States,,,23,276,182,8,104,104
https://www.procyclingstats.com/rider/danilo-celano,Danilo  Celano,Italy, 65 kg   , 1.84 m,103,272,0,0,192,64
https://www.procyclingstats.com/rider/anthony-perez,Anthony  Perez,France, 70 kg   , 1.90 m,590,510,290,47,290,362
https://www.procyclingstats.com/rider/paul-martens,Paul  Martens,Germany, 69 kg   , 1.78 m,1711,1162,484,17,326,972
https://www.procyclingstats.com/rider/julien-fouchard,Julien  Fouchard,France, 74 kg   , 1.87 m,126,109,128,30,3,8
https://www.procyclingstats.com/rider/jhonatan-narvaez,Jhonatan  Narváez,Ecuador, 65 kg   , 1.74 m,1092,968,23,304,808,1152
https://www.procyclingstats.com/rider/gonzalo-serrano,Gonzalo  Serrano,Spain, 65 kg   , 1.77 m,685,478,58,150,398,878
https://www.procyclingstats.com/rider/carl-fredrik-hagen,Carl Fredrik  Hagen,Norway, 65 kg   , 1.81 m,156,1080,9,8,572,386
https://www.procyclingstats.com/rider/enrique-sanz,Enrique  Sanz,Spain, 67 kg   , 1.75 m,451,98,18,386,34,337
https://www.procyclingstats.com/rider/alexander-kristoff,Alexander  Kristoff,Norway, 78 kg   , 1.83 m,11107,2254,301,5276,480,5252
https://www.procyclingstats.com/rider/jeremy-bellicaud,Jeremy  Bellicaud,France, 56 kg   , 1.75 m,27,31,0,0,46,36
https://www.procyclingstats.com/rider/joshua-berry,Joshua  Berry,United States,,,19,9,12,5,2,9
https://www.procyclingstats.com/rider/pablo-castrillo-zapater,Pablo  Castrillo,Spain, 74 kg   , 1.83 m,63,309,99,0,366,117
https://www.procyclingstats.com/rider/davide-malacarne,Davide  Malacarne,Italy, 63 kg   , 1.71 m,305,397,73,354,229,246
https://www.procyclingstats.com/rider/piotr-gawronski,Piotr  Gawroński,Poland, 73 kg   , 1.85 m,46,6,45,0,0,0
https://www.procyclingstats.com/rider/markus-fothen,Markus  Fothen,Germany, 71 kg   , 1.79 m,176,1276,1283,86,262,191
https://www.procyclingstats.com/rider/mikel-iturria,Mikel  Iturria,Spain, 69 kg   , 1.85 m,128,273,24,5,210,136
https://www.procyclingstats.com/rider/yohann-gene,Yohann  Gène,France, 67 kg   , 1.75 m,329,534,46,204,16,24
https://www.procyclingstats.com/rider/umberto-orsini,Umberto  Orsini,Italy, 67 kg   , 1.88 m,14,0,0,0,6,2
https://www.procyclingstats.com/rider/luca-pacioni,Luca  Pacioni,Italy, 67 kg   , 1.75 m,112,53,98,852,1,276
https://www.procyclingstats.com/rider/diego-andres-camargo,Diego Andrés  Camargo,Colombia, 65 kg   , 1.76 m,26,174,148,0,140,46
https://www.procyclingstats.com/rider/maarten-neyens,Maarten  Neyens,Belgium, 74 kg   , 1.90 m,169,95,24,0,2,11
https://www.procyclingstats.com/rider/nuno-bico,Nuno  Bico,Portugal, 64 kg   , 1.81 m,52,56,0,2,1,0
https://www.procyclingstats.com/rider/cole-davis,Cole  Davis,United States,, 1.78 m,0,0,0,2,0,20
https://www.procyclingstats.com/rider/elias-maris,Elias  Maris,Belgium, 65 kg   , 1.78 m,41,49,0,13,46,72
https://www.procyclingstats.com/rider/thomas-degand,Thomas  Degand,Belgium, 63 kg   , 1.76 m,191,720,108,2,186,114
https://www.procyclingstats.com/rider/maxime-bouet,Maxime  Bouet,France, 67 kg   , 1.83 m,727,1581,411,42,514,860
https://www.procyclingstats.com/rider/petr-vakoc,Petr  Vakoč,Czech Republic, 68 kg   , 1.80 m,1293,646,185,36,284,658
https://www.procyclingstats.com/rider/marcel-kittel,Marcel  Kittel,Germany, 82 kg   , 1.88 m,1908,820,833,2994,1,231
https://www.procyclingstats.com/rider/nadav-raisberg,Nadav  Raisberg,Israel, 67 kg   , 1.78 m,35,25,20,4,6,61
https://www.procyclingstats.com/rider/martin-marcellusi,Martin  Marcellusi,Italy, 62 kg   , 1.72 m,249,93,3,56,92,302
https://www.procyclingstats.com/rider/alexander-konychev,Alexander  Konychev,Italy, 76 kg   , 1.85 m,169,84,50,170,17,115
https://www.procyclingstats.com/rider/oier-lazkano,Oier  Lazkano,Spain, 74 kg   , 1.89 m,439,436,195,66,244,366
https://www.procyclingstats.com/rider/daniil-fominykh,Daniil  Fominykh,Kazakhstan, 70 kg   , 1.85 m,109,199,402,2,46,3
https://www.procyclingstats.com/rider/giovanni-visconti,Giovanni  Visconti,Italy, 63 kg   , 1.75 m,5550,1979,802,64,2818,1620
https://www.procyclingstats.com/rider/vegard-stake-laengen,Vegard Stake  Laengen,Norway, 79 kg   , 1.95 m,554,748,382,0,269,175
https://www.procyclingstats.com/rider/dion-smith,Dion  Smith,New Zealand, 67 kg   , 1.79 m,1107,799,71,244,334,1287
https://www.procyclingstats.com/rider/clement-davy,Clément  Davy,France, 73 kg   , 1.83 m,35,80,156,4,0,16
https://www.procyclingstats.com/rider/lars-saugstad,Lars  Saugstad,Norway,,,14,4,10,44,4,9
https://www.procyclingstats.com/rider/fabio-felline,Fabio  Felline,Italy, 68 kg   , 1.75 m,1774,1457,1243,98,1294,1285
https://www.procyclingstats.com/rider/laurent-didier,Laurent  Didier,Luxembourg, 68 kg   , 1.89 m,211,428,136,2,83,95
https://www.procyclingstats.com/rider/carlos-jose-ochoa,Carlos José  Ochoa,Venezuela, 62 kg   , 1.80 m,114,360,200,0,175,25
https://www.procyclingstats.com/rider/alexander-efimkin,Alexander  Efimkin,Russia, 70 kg   , 1.82 m,349,928,67,0,288,132
https://www.procyclingstats.com/rider/jeremy-hunt,Jeremy  Hunt,Great Britain, 76 kg   , 1.81 m,2194,472,142,4,9,18
https://www.procyclingstats.com/rider/caio-godoy-ormenese,Caio Godoy  Ormenese,Brazil,,,68,4,7,0,1,3
https://www.procyclingstats.com/rider/hector-carretero,Héctor  Carretero,Spain, 67 kg   , 1.83 m,142,167,31,2,92,45
https://www.procyclingstats.com/rider/nicolas-sessler,Nícolas  Sessler,Brazil, 58 kg   , 1.69 m,136,71,0,18,37,30
https://www.procyclingstats.com/rider/benoit-jarrier,Benoît  Jarrier,France, 69 kg   , 1.79 m,422,136,148,66,7,54
https://www.procyclingstats.com/rider/pau-miquel-delgado,Pau  Miquel,Spain, 65 kg   , 1.80 m,235,50,2,36,108,464
https://www.procyclingstats.com/rider/pierre-cazaux,Pierre  Cazaux,France, 59 kg   , 1.71 m,126,160,0,0,67,0
https://www.procyclingstats.com/rider/gorazd-stangelj,Gorazd  Štangelj,Slovenia, 70 kg   , 1.82 m,1528,795,210,12,240,114
https://www.procyclingstats.com/rider/nico-sijmens,Nico  Sijmens,Belgium, 69 kg   , 1.75 m,1046,775,196,8,200,42
https://www.procyclingstats.com/rider/arnaud-courteille,Arnaud  Courteille,France, 62 kg   , 1.76 m,114,207,4,3,59,62
https://www.procyclingstats.com/rider/manuel-penalver,Manuel  Peñalver,Spain, 67 kg   , 1.77 m,132,4,0,790,16,277
https://www.procyclingstats.com/rider/stephen-cummings,Steve  Cummings,Great Britain, 73 kg   , 1.90 m,641,1558,1620,0,696,355
https://www.procyclingstats.com/rider/roel-van-sintmaartensdijk,Roel van Sintmaartensdijk,Netherlands, 77 kg   , 1.97 m,49,95,56,52,10,19
https://www.procyclingstats.com/rider/davide-de-cassan,Davide De Cassan,Italy, 61 kg   , 1.70 m,41,76,22,2,72,82
https://www.procyclingstats.com/rider/manuele-mori,Manuele  Mori,Italy, 62 kg   , 1.72 m,2124,768,80,62,438,616
https://www.procyclingstats.com/rider/alfredo-balloni,Alfredo  Balloni,Italy, 72 kg   , 1.86 m,27,45,100,0,20,0
https://www.procyclingstats.com/rider/nick-nuyens,Nick  Nuyens,Belgium, 68 kg   , 1.77 m,2888,1115,761,0,235,266
https://www.procyclingstats.com/rider/fredrik-dversnes,Fredrik  Dversnes,Norway,,,374,266,82,61,48,157
https://www.procyclingstats.com/rider/juan-pablo-suarez,Juan Pablo  Suarez,Colombia,,,191,191,240,5,86,34
https://www.procyclingstats.com/rider/yoann-offredo,Yoann  Offredo,France, 69 kg   , 1.89 m,1143,351,172,25,20,321
https://www.procyclingstats.com/rider/michel-kreder,Michel  Kreder,Netherlands, 67 kg   , 1.80 m,785,649,57,62,202,390
https://www.procyclingstats.com/rider/andrey-zeits,Andrey  Zeits,Kazakhstan, 73 kg   , 1.89 m,364,1602,125,14,586,166
https://www.procyclingstats.com/rider/tristan-saunders,Tristan  Saunders,Australia,,,5,7,12,2,0,0
https://www.procyclingstats.com/rider/jason-mccartney,Jason  McCartney,United States, 70 kg   , 1.83 m,91,420,1069,0,81,110
https://www.procyclingstats.com/rider/koos-moerenhout,Koos  Moerenhout,Netherlands, 74 kg   , 1.84 m,810,1280,1042,3,246,260
https://www.procyclingstats.com/rider/filippo-zana,Filippo  Zana,Italy, 65 kg   , 1.85 m,480,990,67,10,946,430
https://www.procyclingstats.com/rider/taylor-shelden,Taylor  Shelden,United States,,,5,41,74,0,20,15
https://www.procyclingstats.com/rider/andre-greipel,André  Greipel,Germany, 80 kg   , 1.84 m,4643,1935,529,5032,278,2225
https://www.procyclingstats.com/rider/gustav-larsson,Gustav Erik  Larsson,Sweden, 77 kg   , 1.94 m,416,2196,5203,0,200,216
https://www.procyclingstats.com/rider/eduard-prades,Eduard  Prades,Spain, 63 kg   , 1.78 m,1062,1233,30,250,670,1264
https://www.procyclingstats.com/rider/leif-hoste,Leif  Hoste,Belgium, 80 kg   , 1.85 m,1494,862,2046,2,8,58
https://www.procyclingstats.com/rider/marino-kobayashi,Marino  Kobayashi,Japan,,,23,52,37,18,62,36
https://www.procyclingstats.com/rider/boris-vallee,Boris  Vallée,Belgium, 79 kg   , 1.88 m,482,288,126,468,0,72
https://www.procyclingstats.com/rider/matthieu-sprick,Matthieu  Sprick,France, 71 kg   , 1.90 m,362,565,163,0,19,12
https://www.procyclingstats.com/rider/kristof-goddaert,Kristof  Goddaert,Belgium, 72 kg   , 1.82 m,755,164,146,5,16,17
https://www.procyclingstats.com/rider/lars-sommer,Lars  Sommer,Switzerland,,,0,5,0,0,0,0
https://www.procyclingstats.com/rider/hugo-houle,Hugo  Houle,Canada, 72 kg   , 1.83 m,726,984,678,254,466,698
https://www.procyclingstats.com/rider/anders-skaarseth,Anders  Skaarseth,Norway,, 1.86 m,226,158,29,182,20,260
https://www.procyclingstats.com/rider/mustafa-sayar,Mustafa  Sayar,Türkiye, 64 kg   , 1.84 m,84,251,306,10,122,27
https://www.procyclingstats.com/rider/frederik-wandahl,Frederik  Wandahl,Denmark, 61 kg   , 1.78 m,257,224,1,7,158,251
https://www.procyclingstats.com/rider/luis-angel-mate,Luis Ángel  Maté,Spain, 68 kg   , 1.78 m,526,1154,60,3,726,434
https://www.procyclingstats.com/rider/tim-declercq,Tim  Declercq,Belgium, 78 kg   , 1.90 m,750,475,26,442,52,90
